0.01,8
0.01,18
0.01,28
0.01,38
0.01,48
0.01,58
0.00,68
0.02,78
0.00,88
0.01,98
0.01,108
0.01,118
0.01,128
0.01,138
0.01,148
0.01,158
0.01,168
0.01,178
0.01,188
0.01,198
0.01,208
0.01,218
0.01,228
0.01,238
0.01,248
0.01,258
0.01,268
0.01,278
0.01,288
0.01,298
0.01,308
0.01,318
0.01,328
0.01,338
0.01,348
0.01,358
0.01,368
0.01,378
0.00,388
0.01,398
0.01,408
0.01,418
0.01,428
0.01,438
0.01,448
0.01,458
0.01,468
0.01,478
0.01,488
0.00,498
0.01,508
0.01,518
0.01,528
0.01,538
0.01,548
0.01,558
0.00,568
0.01,578
0.01,588
0.01,598
0.01,608
0.01,618
0.01,628
0.01,638
0.01,648
0.01,658
0.01,668
0.01,678
0.01,688
0.01,698
0.01,708
0.01,718
0.01,728
0.01,738
0.01,748
0.01,758
0.01,768
0.01,778
0.01,788
0.01,798
0.01,808
0.01,818
0.01,828
0.00,838
0.01,848
0.02,858
0.00,868
0.01,878
0.01,888
0.01,898
0.01,908
0.01,918
0.01,928
0.01,938
0.01,948
0.01,958
0.01,968
0.01,978
0.00,988
0.01,998
0.01,1008
0.02,1018
0.01,1028
0.01,1038
0.00,1048
0.02,1058
0.01,1068
0.02,1078
0.01,1088
0.01,1098
0.01,1108
0.02,1118
0.01,1128
0.00,1138
0.01,1148
0.00,1158
0.01,1168
0.01,1178
0.01,1188
0.01,1198
0.01,1208
0.01,1218
0.01,1228
0.01,1238
0.01,1248
0.01,1258
0.01,1268
0.01,1278
0.01,1288
0.01,1298
0.01,1308
0.01,1318
0.00,1328
0.01,1338
0.01,1348
0.01,1358
0.01,1368
0.01,1378
0.00,1388
0.01,1398
0.00,1408
0.01,1418
0.00,1428
0.01,1438
0.01,1448
0.01,1458
0.01,1468
0.01,1478
0.00,1488
0.01,1498
0.01,1508
0.01,1518
0.02,1528
0.01,1538
0.01,1548
0.01,1558
0.01,1568
0.01,1578
0.01,1588
0.01,1598
0.01,1608
0.01,1618
0.01,1628
0.01,1638
0.01,1648
0.01,1658
0.01,1668
0.01,1678
0.01,1688
0.00,1698
0.01,1708
0.01,1718
0.01,1728
0.01,1738
0.01,1748
0.01,1758
0.01,1768
0.00,1778
0.01,1788
0.01,1798
0.01,1808
0.01,1818
0.01,1828
0.01,1838
0.01,1848
0.01,1858
0.01,1868
0.01,1878
0.00,1888
0.01,1898
0.01,1908
0.01,1918
0.01,1928
0.01,1938
0.00,1948
0.01,1958
0.01,1968
0.01,1978
0.02,1988
0.01,1998
0.00,2008
0.01,2018
0.01,2028
0.01,2038
0.01,2048
0.00,2058
0.01,2068
0.01,2078
0.01,2088
0.01,2098
0.00,2108
0.00,2118
0.01,2128
0.01,2138
0.01,2148
0.01,2158
0.01,2168
0.00,2178
0.01,2188
0.00,2198
0.01,2208
0.01,2218
0.01,2228
0.01,2238
0.02,2248
0.00,2258
0.01,2268
0.01,2278
0.01,2288
0.00,2298
0.01,2308
0.01,2318
0.01,2328
0.01,2338
0.01,2348
0.00,2358
0.01,2368
0.01,2378
0.01,2388
0.01,2398
0.00,2408
0.01,2418
0.01,2428
0.01,2438
0.01,2448
0.01,2458
0.01,2468
0.00,2478
0.01,2488
0.01,2498
0.02,2508
0.01,2518
0.00,2528
0.00,2538
0.01,2548
0.01,2558
0.01,2568
0.01,2578
0.01,2588
0.00,2598
0.01,2608
0.01,2618
0.01,2628
0.01,2638
0.01,2648
0.00,2658
0.01,2668
0.01,2678
0.00,2688
0.01,2698
0.00,2708
0.01,2718
0.01,2728
0.01,2738
0.01,2748
0.01,2758
0.01,2768
0.01,2778
0.00,2788
0.01,2798
0.01,2808
0.01,2818
0.01,2828
0.01,2838
0.02,2848
0.00,2858
0.01,2868
0.01,2878
0.01,2888
0.01,2898
0.01,2908
0.01,2918
0.01,2928
0.02,2938
0.01,2948
0.00,2958
0.01,2968
0.01,2978
0.01,2988
0.00,2998
0.01,3008
0.02,3018
0.02,3028
0.01,3038
0.01,3048
0.01,3058
0.01,3068
0.01,3078
0.01,3088
0.01,3098
0.01,3108
0.01,3118
0.02,3128
0.01,3138
0.01,3148
0.01,3158
0.01,3168
0.01,3178
0.01,3188
0.01,3198
0.01,3208
0.01,3218
0.01,3228
0.01,3238
0.02,3248
0.01,3258
0.01,3268
0.01,3278
0.01,3288
0.01,3298
0.01,3308
0.02,3318
0.01,3328
0.01,3338
0.01,3348
0.01,3358
0.01,3368
0.01,3378
0.01,3388
0.00,3398
0.01,3408
0.01,3418
0.01,3428
0.01,3438
0.01,3448
0.02,3458
0.01,3468
0.01,3478
0.02,3488
0.01,3498
0.00,3508
0.01,3518
0.01,3528
0.01,3538
0.01,3548
0.01,3558
0.01,3568
0.01,3578
0.01,3588
0.01,3598
0.01,3608
0.01,3618
0.01,3628
0.01,3638
0.02,3648
0.01,3658
0.01,3668
0.01,3678
0.00,3688
0.01,3698
0.01,3708
0.01,3718
0.01,3728
0.01,3738
0.01,3748
0.01,3758
0.01,3768
0.01,3778
0.01,3788
0.01,3798
0.01,3808
0.00,3818
0.02,3828
0.01,3838
0.00,3848
0.00,3858
0.02,3868
0.01,3878
0.01,3888
0.00,3898
0.01,3908
0.01,3918
0.01,3928
0.00,3938
0.01,3948
0.01,3958
0.01,3968
0.01,3978
0.01,3988
0.01,3998
0.01,4008
0.01,4018
0.01,4028
0.01,4038
0.01,4048
0.01,4058
0.01,4068
0.01,4078
0.00,4088
0.01,4098
0.01,4108
0.01,4118
0.01,4128
0.01,4138
0.01,4148
0.01,4158
0.02,4168
0.01,4178
0.01,4188
0.01,4198
0.01,4208
0.01,4218
0.01,4228
0.01,4238
0.01,4248
0.01,4258
0.01,4268
0.01,4278
0.00,4288
0.01,4298
0.01,4308
0.01,4318
0.00,4328
0.00,4338
0.01,4348
0.01,4358
0.01,4368
0.00,4378
0.01,4388
0.01,4398
0.01,4408
0.01,4418
0.01,4428
0.01,4438
0.01,4448
0.01,4458
0.01,4468
0.01,4478
0.00,4488
0.01,4498
0.01,4508
0.01,4518
0.01,4528
0.00,4538
0.00,4548
0.01,4558
0.01,4568
0.01,4578
0.01,4588
0.01,4598
0.01,4608
0.01,4618
0.01,4628
0.01,4638
0.01,4648
0.01,4658
0.01,4668
0.01,4678
0.01,4688
0.01,4698
0.00,4708
0.01,4718
0.01,4728
0.01,4738
0.01,4748
0.01,4758
0.01,4768
0.01,4778
0.01,4788
0.01,4798
0.01,4808
0.01,4818
0.01,4828
0.01,4838
0.01,4848
0.01,4858
0.01,4868
0.01,4878
0.01,4888
0.01,4898
0.01,4908
0.01,4918
0.01,4928
0.00,4938
