-1.12,8
-1.01,18
-0.98,28
-1.22,38
-1.51,48
-1.07,58
-1.04,68
-1.09,78
-1.17,88
-1.09,98
-1.39,108
-1.34,118
-1.33,128
-1.25,138
-1.36,148
-1.18,158
-1.54,168
-1.44,178
-1.32,188
-1.01,198
-1.38,208
-1.35,218
-1.41,228
-1.12,238
-1.39,248
-1.36,258
-1.19,268
-1.47,278
-1.44,288
-1.50,298
-1.43,308
-1.67,318
-1.70,328
-1.24,338
-1.66,348
-1.50,358
-1.42,368
-1.62,378
-1.38,388
-1.47,398
-1.58,408
-1.32,418
-1.30,428
-1.31,438
-1.26,448
-1.41,458
-1.28,468
-1.41,478
-1.33,488
-1.65,498
-1.40,508
-1.42,518
-1.43,528
-1.41,538
-1.62,548
-1.87,558
-1.94,568
-2.02,578
-1.99,588
-2.05,598
-2.19,608
-2.22,618
-2.04,628
-2.30,638
-2.16,648
-2.37,658
-2.14,668
-2.26,678
-2.37,688
-2.67,698
-2.53,708
-2.41,718
-2.56,728
-2.77,738
-2.97,748
-2.98,758
-2.91,768
-2.96,778
-2.92,788
-2.81,798
-3.25,808
-3.12,818
-3.12,828
-3.16,838
-3.00,848
-3.00,858
-3.02,868
-3.18,878
-3.23,888
-3.01,898
-3.15,908
-3.05,918
-3.17,928
-2.96,938
-3.01,948
-2.95,958
-3.32,968
-3.37,978
-3.21,988
-2.96,998
-3.26,1008
-3.15,1018
-2.96,1028
-3.04,1038
-3.16,1048
-3.48,1058
-3.23,1068
-3.52,1078
-3.25,1088
-3.37,1098
-3.48,1108
-3.20,1118
-3.32,1128
-3.10,1138
-3.11,1148
-3.56,1158
-3.48,1168
-3.09,1178
-3.35,1188
-3.23,1198
-3.34,1208
-3.39,1218
-3.41,1228
-3.22,1238
-3.42,1248
-3.30,1258
-3.31,1268
-3.27,1278
-3.49,1288
-3.55,1298
-3.30,1308
-3.41,1318
-3.51,1328
-3.45,1338
-3.30,1348
-3.39,1358
-3.38,1368
-3.51,1378
-3.48,1388
-3.46,1398
-3.34,1408
-3.51,1418
-3.43,1428
-3.41,1438
-3.27,1448
-3.33,1458
-3.48,1468
-3.40,1478
-3.42,1488
-3.42,1498
-3.48,1508
-3.55,1518
-3.37,1528
-3.50,1538
-3.23,1548
-3.33,1558
-3.26,1568
-3.42,1578
-3.28,1588
-3.24,1598
-3.34,1608
-3.53,1618
-3.29,1628
-3.55,1638
-3.26,1648
-3.38,1658
-3.38,1668
-3.30,1678
-3.64,1688
-3.72,1698
-3.49,1708
-3.47,1718
-3.45,1728
-3.52,1738
-3.30,1748
-3.44,1758
-3.65,1768
-3.49,1778
-3.47,1788
-3.51,1798
-3.45,1808
-3.52,1818
-3.68,1828
-3.58,1838
-3.45,1848
-3.64,1858
-3.65,1868
-3.55,1878
-3.66,1888
-3.73,1898
-3.73,1908
-3.94,1918
-3.85,1928
-4.15,1938
-4.01,1948
-3.93,1958
-4.02,1968
-4.04,1978
-4.20,1988
-4.13,1998
-4.13,2008
-4.20,2018
-4.23,2028
-4.27,2038
-4.35,2048
-4.41,2058
-4.30,2068
-4.27,2078
-4.16,2088
-4.34,2098
-4.21,2108
-4.31,2118
-4.24,2128
-4.22,2138
-4.24,2148
-4.01,2158
-3.95,2168
-4.18,2178
-3.95,2188
-4.19,2198
-4.01,2208
-4.05,2218
-4.08,2228
-4.12,2238
-4.12,2248
-3.91,2258
-4.16,2268
-3.98,2278
-3.89,2288
-4.12,2298
-3.71,2308
-3.77,2318
-3.83,2328
-3.73,2338
-3.74,2348
-3.69,2358
-3.61,2368
-3.63,2378
-3.67,2388
-3.37,2398
-3.27,2408
-3.29,2418
-3.28,2428
-3.23,2438
-3.32,2448
-3.19,2458
-3.24,2468
-3.20,2478
-3.00,2488
-3.06,2498
-3.14,2508
-3.10,2518
-3.06,2528
-2.98,2538
-2.96,2548
-3.12,2558
-3.14,2568
-2.80,2578
-2.70,2588
-2.78,2598
-2.78,2608
-2.76,2618
-2.68,2628
-2.86,2638
-2.63,2648
-2.69,2658
-2.68,2668
-2.49,2678
-2.62,2688
-2.77,2698
-2.46,2708
-2.85,2718
-2.51,2728
-2.68,2738
-2.50,2748
-2.56,2758
-2.58,2768
-2.93,2778
-2.55,2788
-2.52,2798
-2.59,2808
-2.66,2818
-2.55,2828
-2.69,2838
-2.66,2848
-2.49,2858
-2.55,2868
-2.63,2878
-2.48,2888
-2.46,2898
-2.56,2908
-2.53,2918
-2.57,2928
-2.34,2938
-2.48,2948
-2.54,2958
-2.48,2968
-2.31,2978
-2.48,2988
-2.44,2998
-2.66,3008
-2.40,3018
-2.62,3028
-2.59,3038
-2.45,3048
-2.38,3058
-2.48,3068
-2.55,3078
-2.55,3088
-2.66,3098
-2.47,3108
-2.43,3118
-2.44,3128
-2.39,3138
-2.53,3148
-2.30,3158
-2.48,3168
-2.36,3178
-2.39,3188
-2.33,3198
-2.48,3208
-2.34,3218
-2.16,3228
-2.32,3238
-2.34,3248
-2.43,3258
-2.48,3268
-2.19,3278
-2.51,3288
-2.32,3298
-2.20,3308
-2.23,3318
-2.43,3328
-2.43,3338
-2.29,3348
-2.45,3358
-2.50,3368
-2.62,3378
-2.16,3388
-2.67,3398
-2.22,3408
-2.23,3418
-2.22,3428
-2.40,3438
-2.42,3448
-2.59,3458
-2.46,3468
-2.28,3478
-2.17,3488
-2.51,3498
-2.28,3508
-2.20,3518
-2.33,3528
-2.05,3538
-2.10,3548
-2.24,3558
-2.28,3568
-2.31,3578
-1.99,3588
-2.52,3598
-2.12,3608
-2.08,3618
-2.03,3628
-2.42,3638
-2.27,3648
-2.50,3658
-2.06,3668
-2.08,3678
-2.09,3688
-1.85,3698
-1.66,3708
-1.73,3718
-1.80,3728
-1.77,3738
-1.81,3748
-1.78,3758
-1.91,3768
